REFERENCE_MONTH,HEADQUATERS_CURRENT_ID,HEADQUATERS_CURRENT_NAME,BUSINESS_CURRENT_DEPARTMENT_CODE,BUSINESS_CURRENT_DEPARTMENT_NAME,SALES_GROUP_CURRENT_CODE,SALES_GROUP_CURRENT_NAME,ROUTE_CURRENT_BUSINESS_DEPARTMENT_CODE,ROUTE_CURRENT_BUSINESS_DEPARTMENT_NAME,MANAGER_ID,MANAGER_NAME,HEAD_OFFICE_CODE,HEAD_OFFICE_NAME,CUSTOMER_ID,CUSTOMER_NAME,PRODUCT_NUMBER,PRODUCT_NAME,LARGE_PRODUCT_CATEGORY,LARGE_PRODUCT_CATEGORY_NAME,MIDDLE_PRODUCT_CATEGORY,MIDDLE_PRODUCT_CATEGORY_NAME,SMALL_PRODUCT_CATEGORY,SMALL_PRODUCT_CATEGORY_NAME,DETAILED_PRODUCT_CATEGORY,DETAILED_PRODUCT_CATEGORY_NAME,PB_DIV_CD,PB_DIV_NM,SALES_VALUE_AT_HANDLING_REFERENCE,SALES_PROFIT_AMOUNT
2024.09,25487,본부_3,84073,사업부_4,66869,영업그룹_3,42605,경로사업부_1,32438,매니저_4,79956,본점_4,26118220,고객_16,09727224,상품_8169,614,대분류_4,7794,중분류_3,5404,소분류_4,2897,세분류_4,03,PB_3,68996.9029489515,7268.012206625084
2024.08,05467,본부_2,66484,사업부_3,05944,영업그룹_5,42605,경로사업부_1,13500,매니저_3,62642,본점_1,73065718,고객_7,41935656,상품_8170,815,대분류_2,2601,중분류_1,5404,소분류_4,7655,세분류_2,01,PB_1,5434.30974638772,1280.670914994168
2024.08,05467,본부_2,87570,사업부_5,77006,영업그룹_2,93691,경로사업부_3,32438,매니저_4,79956,본점_4,05847842,고객_8,01465188,상품_8171,933,대분류_5,2601,중분류_1,7296,소분류_5,4290,세분류_1,01,PB_1,45608.38658196643,9385.779564566225
2024.06,42786,본부_4,84073,사업부_4,15000,영업그룹_4,37283,경로사업부_5,68924,매니저_1,09443,본점_2,26118220,고객_16,41045299,상품_8172,815,대분류_2,9507,중분류_4,5404,소분류_4,7655,세분류_2,04,PB_4,16361.009917443911,7035.751955108757
2024.01,05467,본부_2,66484,사업부_3,40645,영업그룹_1,93691,경로사업부_3,46638,매니저_2,40814,본점_3,23407255,고객_9,47368525,상품_8173,933,대분류_5,2601,중분류_1,1649,소분류_3,2897,세분류_4,04,PB_4,37317.03383859003,345.4211856227224
2023.12,25487,본부_3,18075,사업부_2,05944,영업그룹_5,37283,경로사업부_5,68924,매니저_1,91638,본점_5,72182478,고객_10,54909117,상품_8174,815,대분류_2,1856,중분류_2,1649,소분류_3,4290,세분류_1,04,PB_4,80871.53015887916,9559.83797359801
2023.02,25817,본부_1,87570,사업부_5,05944,영업그룹_5,45128,경로사업부_4,68924,매니저_1,91638,본점_5,98000523,고객_17,04437910,상품_8175,952,대분류_3,9507,중분류_4,5658,소분류_1,4290,세분류_1,01,PB_1,53327.37523765067,407.0234291099628
2024.05,25817,본부_1,84073,사업부_4,15000,영업그룹_4,09014,경로사업부_2,40058,매니저_5,91638,본점_5,67670783,고객_4,19292251,상품_8176,408,대분류_1,9507,중분류_4,5658,소분류_1,4290,세분류_1,02,PB_2,11661.657695051805,5838.296813435892
2023.12,25817,본부_1,66484,사업부_3,66869,영업그룹_3,45128,경로사업부_4,32438,매니저_4,09443,본점_2,90482989,고객_11,80319979,상품_8177,815,대분류_2,0162,중분류_5,1649,소분류_3,7655,세분류_2,03,PB_3,69813.9342688884,7717.130007807595
2024.09,05467,본부_2,66484,사업부_3,66869,영업그룹_3,42605,경로사업부_1,46638,매니저_2,91638,본점_5,67670783,고객_4,10458449,상품_8178,408,대분류_1,9507,중분류_4,8121,소분류_2,4290,세분류_1,04,PB_4,97793.0561308797,8041.60681292645
2023.09,05467,본부_2,66484,사업부_3,40645,영업그룹_1,93691,경로사업부_3,13500,매니저_3,91638,본점_5,98000523,고객_17,45598744,상품_8179,614,대분류_4,7794,중분류_3,5404,소분류_4,7655,세분류_2,03,PB_3,61803.98506698822,9091.220741125462
2023.11,42786,본부_4,84073,사업부_4,66869,영업그룹_3,37283,경로사업부_5,46638,매니저_2,62642,본점_1,36407697,고객_12,81118154,상품_8180,952,대분류_3,0162,중분류_5,8121,소분류_2,2897,세분류_4,02,PB_2,94877.68340645362,5828.604812030218
2024.08,05467,본부_2,84073,사업부_4,15000,영업그룹_4,42605,경로사업부_1,32438,매니저_4,91638,본점_5,16070762,고객_1,62493548,상품_8181,952,대분류_3,7794,중분류_3,5658,소분류_1,2897,세분류_4,03,PB_3,73166.70632777167,3782.65895790696
2024.07,88114,본부_5,18075,사업부_2,15000,영업그룹_4,93691,경로사업부_3,68924,매니저_1,62642,본점_1,07489926,고객_15,03879792,상품_8182,933,대분류_5,9507,중분류_4,1649,소분류_3,4290,세분류_1,01,PB_1,95620.0668530356,6808.905734371577
2024.10,42786,본부_4,80841,사업부_1,15000,영업그룹_4,42605,경로사업부_1,13500,매니저_3,09443,본점_2,24100318,고객_20,53646455,상품_8183,408,대분류_1,9507,중분류_4,8121,소분류_2,2897,세분류_4,02,PB_2,23236.58479309723,4938.266756291272
2023.08,88114,본부_5,18075,사업부_2,66869,영업그룹_3,45128,경로사업부_4,13500,매니저_3,62642,본점_1,17448779,고객_6,62962576,상품_8184,933,대분류_5,0162,중분류_5,8121,소분류_2,7655,세분류_2,03,PB_3,41055.01284955171,3763.904742230265
2023.04,25487,본부_3,84073,사업부_4,66869,영업그룹_3,09014,경로사업부_2,46638,매니저_2,62642,본점_1,36407697,고객_12,68825712,상품_8185,408,대분류_1,2601,중분류_1,5404,소분류_4,2897,세분류_4,04,PB_4,40616.52578691336,9966.286703341573
2024.03,05467,본부_2,66484,사업부_3,77006,영업그룹_2,45128,경로사업부_4,68924,매니저_1,79956,본점_4,75142952,고객_3,72336333,상품_8186,815,대분류_2,1856,중분류_2,8121,소분류_2,2897,세분류_4,01,PB_1,80055.64995493418,9411.067879076256
2023.04,25817,본부_1,80841,사업부_1,40645,영업그룹_1,09014,경로사업부_2,40058,매니저_5,91638,본점_5,17448779,고객_6,08608108,상품_8187,952,대분류_3,0162,중분류_5,5404,소분류_4,7655,세분류_2,03,PB_3,16660.041210934694,8699.859673275349
2024.04,42786,본부_4,18075,사업부_2,05944,영업그룹_5,37283,경로사업부_5,32438,매니저_4,79956,본점_4,98000523,고객_17,06987378,상품_8188,408,대분류_1,2601,중분류_1,5404,소분류_4,7025,세분류_3,03,PB_3,34395.71058535376,6709.374363435479
2023.07,25487,본부_3,84073,사업부_4,66869,영업그룹_3,09014,경로사업부_2,46638,매니저_2,40814,본점_3,23407255,고객_9,60517230,상품_8189,408,대분류_1,0162,중분류_5,7296,소분류_5,7951,세분류_5,01,PB_1,90144.47867690909,7593.7202987540195
2024.10,42786,본부_4,84073,사업부_4,40645,영업그룹_1,37283,경로사업부_5,68924,매니저_1,40814,본점_3,17448779,고객_6,54783466,상품_8190,408,대분류_1,1856,중분류_2,7296,소분류_5,7951,세분류_5,03,PB_3,31334.239187563395,6899.711329055132
2024.04,25487,본부_3,80841,사업부_1,40645,영업그룹_1,93691,경로사업부_3,32438,매니저_4,91638,본점_5,98000523,고객_17,96626286,상품_8191,952,대분류_3,2601,중분류_1,8121,소분류_2,7025,세분류_3,03,PB_3,94442.1742584109,3872.608536806359
2024.04,88114,본부_5,84073,사업부_4,40645,영업그룹_1,93691,경로사업부_3,32438,매니저_4,79956,본점_4,24100318,고객_20,81920675,상품_8192,614,대분류_4,0162,중분류_5,5658,소분류_1,7025,세분류_3,04,PB_4,22992.398411085986,993.1450159391019
2023.11,42786,본부_4,18075,사업부_2,40645,영업그룹_1,37283,경로사업부_5,46638,매니저_2,91638,본점_5,72182478,고객_10,56103181,상품_8193,952,대분류_3,7794,중분류_3,5404,소분류_4,2897,세분류_4,03,PB_3,46422.490808430935,6003.405285506409
2023.04,25487,본부_3,80841,사업부_1,05944,영업그룹_5,42605,경로사업부_1,32438,매니저_4,40814,본점_3,17448779,고객_6,47642578,상품_8194,408,대분류_1,7794,중분류_3,7296,소분류_5,7025,세분류_3,02,PB_2,43467.256330335964,7773.436073103543
2023.03,42786,본부_4,87570,사업부_5,77006,영업그룹_2,09014,경로사업부_2,46638,매니저_2,91638,본점_5,98000523,고객_17,75631867,상품_8195,408,대분류_1,7794,중분류_3,5658,소분류_1,7655,세분류_2,02,PB_2,1330.302838300916,3363.04264322483
2023.01,42786,본부_4,84073,사업부_4,66869,영업그룹_3,93691,경로사업부_3,13500,매니저_3,09443,본점_2,97278440,고객_18,07288747,상품_8196,408,대분류_1,0162,중분류_5,1649,소분류_3,2897,세분류_4,04,PB_4,92659.36704110088,7895.793251881901
2023.10,42786,본부_4,66484,사업부_3,40645,영업그룹_1,42605,경로사업부_1,40058,매니저_5,79956,본점_4,23407255,고객_9,53753340,상품_8197,933,대분류_5,0162,중분류_5,7296,소분류_5,7655,세분류_2,03,PB_3,31268.69345715408,1158.9216310897148
2023.01,42786,본부_4,80841,사업부_1,05944,영업그룹_5,42605,경로사업부_1,68924,매니저_1,62642,본점_1,73065718,고객_7,08580029,상품_8198,408,대분류_1,9507,중분류_4,5658,소분류_1,4290,세분류_1,01,PB_1,95131.00275781123,3428.5245878802907
2023.07,05467,본부_2,18075,사업부_2,05944,영업그룹_5,45128,경로사업부_4,32438,매니저_4,62642,본점_1,17448779,고객_6,65176550,상품_8199,408,대분류_1,0162,중분류_5,7296,소분류_5,2897,세분류_4,01,PB_1,22233.16562654536,1331.3340679565256
2023.06,05467,본부_2,80841,사업부_1,05944,영업그룹_5,42605,경로사업부_1,13500,매니저_3,40814,본점_3,24100318,고객_20,68310956,상품_8200,614,대분류_4,7794,중분류_3,8121,소분류_2,7025,세분류_3,02,PB_2,28464.179721365937,1682.2873454889325
2024.01,25487,본부_3,18075,사업부_2,77006,영업그룹_2,45128,경로사업부_4,32438,매니저_4,79956,본점_4,75142952,고객_3,96505945,상품_8201,952,대분류_3,9507,중분류_4,5404,소분류_4,7025,세분류_3,02,PB_2,58983.63742967203,9118.879924253493
2023.09,05467,본부_2,66484,사업부_3,05944,영업그룹_5,09014,경로사업부_2,68924,매니저_1,40814,본점_3,15967515,고객_19,39912257,상품_8202,408,대분류_1,9507,중분류_4,5658,소분류_1,4290,세분류_1,02,PB_2,8513.905921502119,9712.528361188786
2023.03,25817,본부_1,66484,사업부_3,66869,영업그룹_3,09014,경로사업부_2,68924,매니저_1,62642,본점_1,98000523,고객_17,36020017,상품_8203,614,대분류_4,9507,중분류_4,5404,소분류_4,2897,세분류_4,01,PB_1,23135.15269099386,6703.537158395537
2023.10,25817,본부_1,87570,사업부_5,66869,영업그룹_3,37283,경로사업부_5,13500,매니저_3,09443,본점_2,26118220,고객_16,62196879,상품_8204,952,대분류_3,2601,중분류_1,8121,소분류_2,4290,세분류_1,01,PB_1,54887.45533710006,8533.676619776588
2023.07,25817,본부_1,66484,사업부_3,77006,영업그룹_2,09014,경로사업부_2,46638,매니저_2,91638,본점_5,72182478,고객_10,27760324,상품_8205,933,대분류_5,7794,중분류_3,5404,소분류_4,7951,세분류_5,03,PB_3,94853.48362392098,8157.036380244973
2024.02,88114,본부_5,66484,사업부_3,66869,영업그룹_3,37283,경로사업부_5,40058,매니저_5,91638,본점_5,23407255,고객_9,40313968,상품_8206,933,대분류_5,1856,중분류_2,1649,소분류_3,4290,세분류_1,03,PB_3,49411.19726533597,4154.837888303384
2024.11,88114,본부_5,18075,사업부_2,15000,영업그룹_4,42605,경로사업부_1,68924,매니저_1,09443,본점_2,24211193,고객_13,31488469,상품_8207,933,대분류_5,7794,중분류_3,5658,소분류_1,7655,세분류_2,02,PB_2,84134.93598933569,2039.6913338654638
2024.06,25817,본부_1,84073,사업부_4,40645,영업그룹_1,93691,경로사업부_3,13500,매니저_3,62642,본점_1,73065718,고객_7,93017111,상품_8208,408,대분류_1,1856,중분류_2,5404,소분류_4,2897,세분류_4,03,PB_3,3248.4796364976037,3207.2005081276493
2023.11,88114,본부_5,87570,사업부_5,40645,영업그룹_1,42605,경로사업부_1,40058,매니저_5,62642,본점_1,24100318,고객_20,13831750,상품_8209,933,대분류_5,0162,중분류_5,7296,소분류_5,7025,세분류_3,02,PB_2,33971.32836333246,4486.357968469428
2023.07,25817,본부_1,18075,사업부_2,40645,영업그룹_1,93691,경로사업부_3,46638,매니저_2,09443,본점_2,67670783,고객_4,38452780,상품_8210,952,대분류_3,9507,중분류_4,8121,소분류_2,7655,세분류_2,01,PB_1,69129.98264629875,5242.230941512795
2024.06,25487,본부_3,18075,사업부_2,05944,영업그룹_5,09014,경로사업부_2,46638,매니저_2,62642,본점_1,16070762,고객_1,62235687,상품_8211,614,대분류_4,7794,중분류_3,5404,소분류_4,7655,세분류_2,01,PB_1,14053.915077690177,1328.460826297633
2024.04,25487,본부_3,80841,사업부_1,15000,영업그룹_4,37283,경로사업부_5,46638,매니저_2,09443,본점_2,72182478,고객_10,40860971,상품_8212,933,대분류_5,7794,중분류_3,8121,소분류_2,2897,세분류_4,03,PB_3,67031.83294376696,9701.861535141647
2024.10,25487,본부_3,18075,사업부_2,40645,영업그룹_1,45128,경로사업부_4,46638,매니저_2,91638,본점_5,07489926,고객_15,53606394,상품_8213,408,대분류_1,2601,중분류_1,1649,소분류_3,7025,세분류_3,02,PB_2,34270.81766034883,348.2868494589793
2024.09,05467,본부_2,84073,사업부_4,05944,영업그룹_5,45128,경로사업부_4,32438,매니저_4,79956,본점_4,16070762,고객_1,96387091,상품_8214,933,대분류_5,1856,중분류_2,7296,소분류_5,7951,세분류_5,02,PB_2,62497.72869143444,1237.4698551877552
2024.11,88114,본부_5,66484,사업부_3,05944,영업그룹_5,45128,경로사업부_4,13500,매니저_3,91638,본점_5,98000523,고객_17,07384702,상품_8215,815,대분류_2,0162,중분류_5,5404,소분류_4,7025,세분류_3,01,PB_1,54749.52766569892,338.17667651185553
2023.03,25817,본부_1,66484,사업부_3,05944,영업그룹_5,37283,경로사업부_5,40058,매니저_5,91638,본점_5,75142952,고객_3,18528589,상품_8216,614,대분류_4,9507,중분류_4,5404,소분류_4,7655,세분류_2,03,PB_3,8628.147800356293,7037.660118642018
2024.11,42786,본부_4,66484,사업부_3,05944,영업그룹_5,37283,경로사업부_5,40058,매니저_5,40814,본점_3,24100318,고객_20,78997123,상품_8217,952,대분류_3,2601,중분류_1,1649,소분류_3,2897,세분류_4,02,PB_2,50686.24393867847,9227.246086122857
2023.02,42786,본부_4,87570,사업부_5,66869,영업그룹_3,37283,경로사업부_5,68924,매니저_1,91638,본점_5,36407697,고객_12,86056207,상품_8218,614,대분류_4,2601,중분류_1,1649,소분류_3,7025,세분류_3,03,PB_3,8397.074332217391,3601.659837976847
2024.10,25817,본부_1,84073,사업부_4,15000,영업그룹_4,93691,경로사업부_3,40058,매니저_5,09443,본점_2,05847842,고객_8,83326556,상품_8219,408,대분류_1,2601,중분류_1,5404,소분류_4,7951,세분류_5,01,PB_1,45102.75207133887,131.3192734058399
2024.03,05467,본부_2,18075,사업부_2,40645,영업그룹_1,37283,경로사업부_5,32438,매니저_4,91638,본점_5,15967515,고객_19,80914516,상품_8220,952,대분류_3,1856,중분류_2,1649,소분류_3,2897,세분류_4,02,PB_2,45983.87468153682,3949.055459998951
2024.03,05467,본부_2,84073,사업부_4,15000,영업그룹_4,09014,경로사업부_2,40058,매니저_5,40814,본점_3,67670783,고객_4,80679111,상품_8221,933,대분류_5,9507,중분류_4,5404,소분류_4,4290,세분류_1,01,PB_1,46744.36528118439,5354.535429127349
2023.02,25817,본부_1,80841,사업부_1,15000,영업그룹_4,37283,경로사업부_5,46638,매니저_2,91638,본점_5,07489926,고객_15,98834648,상품_8222,815,대분류_2,7794,중분류_3,5404,소분류_4,7025,세분류_3,03,PB_3,3499.1860134713056,1655.6657219861313
2023.08,88114,본부_5,87570,사업부_5,15000,영업그룹_4,42605,경로사업부_1,32438,매니저_4,79956,본점_4,90482989,고객_11,44601722,상품_8223,408,대분류_1,1856,중분류_2,1649,소분류_3,4290,세분류_1,01,PB_1,54291.99095552853,7214.493812279279
2023.08,25817,본부_1,87570,사업부_5,40645,영업그룹_1,45128,경로사업부_4,40058,매니저_5,91638,본점_5,24100318,고객_20,04087763,상품_8224,815,대분류_2,2601,중분류_1,8121,소분류_2,7951,세분류_5,02,PB_2,72446.74705976309,7503.0133141826
2023.07,25817,본부_1,84073,사업부_4,77006,영업그룹_2,37283,경로사업부_5,68924,매니저_1,91638,본점_5,07489926,고객_15,23970219,상품_8225,952,대분류_3,7794,중분류_3,8121,소분류_2,2897,세분류_4,01,PB_1,5580.325449639042,2752.9589712767875
2024.03,88114,본부_5,87570,사업부_5,77006,영업그룹_2,37283,경로사업부_5,32438,매니저_4,09443,본점_2,16070762,고객_1,30585723,상품_8226,408,대분류_1,0162,중분류_5,7296,소분류_5,2897,세분류_4,04,PB_4,32519.86090655082,2774.233162983372
2024.07,25817,본부_1,84073,사업부_4,40645,영업그룹_1,09014,경로사업부_2,46638,매니저_2,40814,본점_3,97278440,고객_18,58543917,상품_8227,408,대분류_1,2601,중분류_1,1649,소분류_3,7951,세분류_5,02,PB_2,79139.63023874193,5413.690795540601
2023.01,88114,본부_5,80841,사업부_1,40645,영업그룹_1,42605,경로사업부_1,32438,매니저_4,91638,본점_5,58634617,고객_5,31273608,상품_8228,815,대분류_2,2601,중분류_1,1649,소분류_3,7025,세분류_3,04,PB_4,28925.268200348444,7838.041688974351
2023.03,88114,본부_5,84073,사업부_4,05944,영업그룹_5,09014,경로사업부_2,32438,매니저_4,40814,본점_3,90482989,고객_11,60687786,상품_8229,933,대분류_5,7794,중분류_3,5404,소분류_4,7655,세분류_2,02,PB_2,76880.51815786159,4771.270895974224
2024.01,25487,본부_3,87570,사업부_5,77006,영업그룹_2,45128,경로사업부_4,13500,매니저_3,79956,본점_4,15967515,고객_19,09965464,상품_8230,408,대분류_1,2601,중분류_1,5658,소분류_1,7655,세분류_2,01,PB_1,63278.059225337354,4551.299837504462
2023.01,42786,본부_4,80841,사업부_1,40645,영업그룹_1,93691,경로사업부_3,13500,매니저_3,09443,본점_2,98000523,고객_17,93317636,상품_8231,408,대분류_1,2601,중분류_1,5658,소분류_1,7655,세분류_2,01,PB_1,32001.51852286724,9542.30364134915
2024.10,25487,본부_3,66484,사업부_3,40645,영업그룹_1,09014,경로사업부_2,46638,매니저_2,40814,본점_3,26118220,고객_16,31129905,상품_8232,952,대분류_3,1856,중분류_2,5404,소분류_4,4290,세분류_1,01,PB_1,21834.311883210543,6918.2196282903515
2023.12,25487,본부_3,80841,사업부_1,05944,영업그룹_5,93691,경로사업부_3,13500,매니저_3,09443,본점_2,24211193,고객_13,80396978,상품_8233,952,대분류_3,7794,중분류_3,5404,소분류_4,7951,세분류_5,03,PB_3,31435.438420967057,5133.000906965194
2024.03,42786,본부_4,18075,사업부_2,66869,영업그룹_3,93691,경로사업부_3,32438,매니저_4,09443,본점_2,67670783,고객_4,43295681,상품_8234,408,대분류_1,0162,중분류_5,8121,소분류_2,2897,세분류_4,04,PB_4,15800.785324563725,4632.141636616422
2023.09,25487,본부_3,84073,사업부_4,40645,영업그룹_1,37283,경로사업부_5,32438,매니저_4,40814,본점_3,15967515,고객_19,42795073,상품_8235,614,대분류_4,0162,중분류_5,5658,소분류_1,7655,세분류_2,03,PB_3,67606.7010070012,1774.4500313891378
2024.09,25487,본부_3,84073,사업부_4,15000,영업그룹_4,93691,경로사업부_3,40058,매니저_5,09443,본점_2,75142952,고객_3,53544205,상품_8236,815,대분류_2,1856,중분류_2,8121,소분류_2,7655,세분류_2,02,PB_2,91282.4785899695,2415.507873099592
2024.07,42786,본부_4,66484,사업부_3,66869,영업그룹_3,93691,경로사업부_3,40058,매니저_5,62642,본점_1,75142952,고객_3,95979111,상품_8237,933,대분류_5,7794,중분류_3,7296,소분류_5,4290,세분류_1,04,PB_4,98443.37915896853,6792.725803083181
2023.01,05467,본부_2,84073,사업부_4,15000,영업그룹_4,37283,경로사업부_5,46638,매니저_2,09443,본점_2,67670783,고객_4,72314002,상품_8238,952,대분류_3,9507,중분류_4,8121,소분류_2,7655,세분류_2,03,PB_3,70577.65894295886,5998.364249219883
2023.06,05467,본부_2,18075,사업부_2,66869,영업그룹_3,93691,경로사업부_3,68924,매니저_1,79956,본점_4,73065718,고객_7,92967701,상품_8239,614,대분류_4,7794,중분류_3,7296,소분류_5,7655,세분류_2,04,PB_4,14333.4861161209,4746.814019054252
2024.07,05467,본부_2,84073,사업부_4,15000,영업그룹_4,45128,경로사업부_4,40058,매니저_5,09443,본점_2,54654342,고객_14,99410215,상품_8240,933,대분류_5,2601,중분류_1,5658,소분류_1,7655,세분류_2,03,PB_3,16501.05929976411,6629.075143230051
2024.04,25817,본부_1,18075,사업부_2,05944,영업그룹_5,09014,경로사업부_2,68924,매니저_1,62642,본점_1,73065718,고객_7,02091223,상품_8241,815,대분류_2,7794,중분류_3,5404,소분류_4,7025,세분류_3,03,PB_3,46045.08921393657,8626.4607042877
2023.09,25487,본부_3,87570,사업부_5,15000,영업그룹_4,37283,경로사업부_5,46638,매니저_2,91638,본점_5,54654342,고객_14,86994588,상품_8242,952,대분류_3,2601,중분류_1,8121,소분류_2,2897,세분류_4,03,PB_3,37492.91000630098,1158.321881124292
2024.05,88114,본부_5,87570,사업부_5,40645,영업그룹_1,37283,경로사업부_5,40058,매니저_5,40814,본점_3,98000523,고객_17,19895452,상품_8243,815,대분류_2,9507,중분류_4,5658,소분류_1,4290,세분류_1,02,PB_2,61927.12201857684,6509.472936124866
2024.09,05467,본부_2,18075,사업부_2,66869,영업그룹_3,09014,경로사업부_2,13500,매니저_3,79956,본점_4,75142952,고객_3,86285956,상품_8244,933,대분류_5,1856,중분류_2,7296,소분류_5,7655,세분류_2,02,PB_2,34645.64210297987,4342.870663605164
2024.09,05467,본부_2,84073,사업부_4,40645,영업그룹_1,42605,경로사업부_1,32438,매니저_4,79956,본점_4,75142952,고객_3,78528842,상품_8245,933,대분류_5,2601,중분류_1,8121,소분류_2,4290,세분류_1,02,PB_2,13078.747726819745,4310.161168168977
2024.11,05467,본부_2,87570,사업부_5,77006,영업그룹_2,37283,경로사업부_5,13500,매니저_3,79956,본점_4,24211193,고객_13,11385698,상품_8246,614,대분류_4,2601,중분류_1,8121,소분류_2,7025,세분류_3,03,PB_3,78210.41013508815,8926.996243840533
2024.06,88114,본부_5,80841,사업부_1,66869,영업그룹_3,42605,경로사업부_1,32438,매니저_4,79956,본점_4,16070762,고객_1,73695698,상품_8247,815,대분류_2,0162,중분류_5,5404,소분류_4,7025,세분류_3,04,PB_4,24333.326162374116,4133.6279084156595
2023.09,25817,본부_1,18075,사업부_2,05944,영업그룹_5,42605,경로사업부_1,13500,매니저_3,40814,본점_3,26118220,고객_16,29828134,상품_8248,815,대분류_2,0162,중분류_5,5404,소분류_4,2897,세분류_4,03,PB_3,77199.44439888149,3836.724454232798
2023.08,42786,본부_4,84073,사업부_4,40645,영업그룹_1,37283,경로사업부_5,13500,매니저_3,91638,본점_5,73065718,고객_7,88029982,상품_8249,815,대분류_2,2601,중분류_1,8121,소분류_2,7655,세분류_2,02,PB_2,80858.13966410495,3199.4070932325553
2024.10,25487,본부_3,87570,사업부_5,05944,영업그룹_5,37283,경로사업부_5,40058,매니저_5,91638,본점_5,75142952,고객_3,55698964,상품_8250,408,대분류_1,7794,중분류_3,7296,소분류_5,7025,세분류_3,03,PB_3,12435.75854975662,9909.310419558515
2023.02,25487,본부_3,66484,사업부_3,40645,영업그룹_1,37283,경로사업부_5,68924,매니저_1,91638,본점_5,67670783,고객_4,12494068,상품_8251,408,대분류_1,0162,중분류_5,8121,소분류_2,7655,세분류_2,04,PB_4,44891.01210046873,8207.741551562971
2023.11,25817,본부_1,80841,사업부_1,66869,영업그룹_3,09014,경로사업부_2,46638,매니저_2,79956,본점_4,24211193,고객_13,80636470,상품_8252,815,대분류_2,1856,중분류_2,1649,소분류_3,7951,세분류_5,03,PB_3,75613.38472299573,9713.209988807035
2024.03,25487,본부_3,87570,사업부_5,15000,영업그룹_4,42605,경로사업부_1,13500,매니저_3,09443,본점_2,26118220,고객_16,00409998,상품_8253,614,대분류_4,0162,중분류_5,8121,소분류_2,7951,세분류_5,04,PB_4,23762.066386352304,3344.4074203545374
2023.04,05467,본부_2,84073,사업부_4,66869,영업그룹_3,45128,경로사업부_4,68924,매니저_1,91638,본점_5,54654342,고객_14,29630146,상품_8254,408,대분류_1,7794,중분류_3,7296,소분류_5,7025,세분류_3,01,PB_1,95528.82617959974,3367.5843548193407
2023.02,25487,본부_3,18075,사업부_2,77006,영업그룹_2,37283,경로사업부_5,68924,매니저_1,79956,본점_4,98000523,고객_17,19783009,상품_8255,614,대분류_4,1856,중분류_2,7296,소분류_5,7025,세분류_3,03,PB_3,3976.7084816596002,5337.08385089969
2024.07,25487,본부_3,87570,사업부_5,05944,영업그룹_5,42605,경로사업부_1,40058,매니저_5,91638,본점_5,24100318,고객_20,26850854,상품_8256,408,대분류_1,0162,중분류_5,5404,소분류_4,7025,세분류_3,01,PB_1,93543.30665240258,1460.0736810616454
2023.03,25817,본부_1,18075,사업부_2,40645,영업그룹_1,42605,경로사업부_1,40058,매니저_5,79956,본점_4,54654342,고객_14,88657754,상품_8257,933,대분류_5,1856,중분류_2,1649,소분류_3,4290,세분류_1,01,PB_1,9158.059152276404,8380.228275845735
2023.07,25487,본부_3,80841,사업부_1,15000,영업그룹_4,42605,경로사업부_1,13500,매니저_3,40814,본점_3,07489926,고객_15,74522495,상품_8258,952,대분류_3,9507,중분류_4,5658,소분류_1,4290,세분류_1,01,PB_1,19573.667764357917,6998.4225265253335
2024.01,05467,본부_2,80841,사업부_1,05944,영업그룹_5,45128,경로사업부_4,40058,매니저_5,40814,본점_3,90482989,고객_11,62657772,상품_8259,408,대분류_1,2601,중분류_1,5404,소분류_4,7951,세분류_5,02,PB_2,74958.40371229469,5177.109800346847
2024.03,25817,본부_1,84073,사업부_4,15000,영업그룹_4,45128,경로사업부_4,13500,매니저_3,09443,본점_2,58634617,고객_5,42415242,상품_8260,815,대분류_2,1856,중분류_2,5404,소분류_4,7951,세분류_5,03,PB_3,47908.78274831172,4109.440572783046
2024.04,05467,본부_2,87570,사업부_5,77006,영업그룹_2,09014,경로사업부_2,46638,매니저_2,09443,본점_2,98000523,고객_17,73640256,상품_8261,408,대분류_1,2601,중분류_1,5404,소분류_4,7025,세분류_3,01,PB_1,85733.62494135633,438.24109994211517
2023.12,25487,본부_3,66484,사업부_3,77006,영업그룹_2,45128,경로사업부_4,32438,매니저_4,91638,본점_5,26118220,고객_16,01786658,상품_8262,815,대분류_2,0162,중분류_5,7296,소분류_5,4290,세분류_1,03,PB_3,61875.49684013915,9008.279804501342
2024.10,05467,본부_2,66484,사업부_3,15000,영업그룹_4,93691,경로사업부_3,32438,매니저_4,79956,본점_4,26118220,고객_16,86730394,상품_8263,933,대분류_5,1856,중분류_2,5404,소분류_4,2897,세분류_4,02,PB_2,4247.223531870943,484.3548790952373
2023.09,42786,본부_4,84073,사업부_4,77006,영업그룹_2,45128,경로사업부_4,68924,매니저_1,09443,본점_2,73065718,고객_7,87101045,상품_8264,408,대분류_1,7794,중분류_3,1649,소분류_3,7655,세분류_2,03,PB_3,73372.62493503575,5487.651774806441
2023.10,05467,본부_2,84073,사업부_4,40645,영업그룹_1,93691,경로사업부_3,68924,매니저_1,91638,본점_5,90482989,고객_11,17184592,상품_8265,815,대분류_2,1856,중분류_2,7296,소분류_5,4290,세분류_1,01,PB_1,40064.41867207475,6850.245159487005
